STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,COMP_BREAKDOWN_1_ID,COMP_BREAKDOWN_1_NAME,COMP_BREAKDOWN_2_ID,COMP_BREAKDOWN_2_NAME,COMP_BREAKDOWN_3_ID,COMP_BREAKDOWN_3_NAME,TIME_PERIOD,OBS_VALUE,AGG_METHOD_ID,AGG_METHOD_NAME,DECIMALS_ID,DECIMALS_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,COMMENT_TS,UNIT_MULT_ID,UNIT_MULT_NAME,DATA_SOURCE_ID,DATA_SOURCE_NAME,UNIT_TYPE_ID,UNIT_TYPE_NAME,TIME_FORMAT_ID,TIME_FORMAT_NAME,COMMENT_OBS,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TMN,Middle East & North Africa (IDA & IBRD),WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,20.64805007909911,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MIC,Middle income,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,38.24534999992781,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAC,North America,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,45.33123007412194,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OED,OECD members,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,42.84835708342224,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OSS,Other small states,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,39.36406044571543,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSS,Pacific island small states,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,39.58413938415664,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PST,Post-demographic dividend,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,44.65230327687573,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRE,Pre-demographic dividend,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,45.47054237134743,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SST,Small states,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,39.53322789384045,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAS,South Asia,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,26.37801212396076,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TSA,South Asia (IDA & IBRD),WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,26.37801212396076,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSF,Sub-Saharan Africa,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,46.93376513172178,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSA,Sub-Saharan Africa (excluding high income),WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,46.93376513172178,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TSS,Sub-Saharan Africa (IDA & IBRD),WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,46.93376513172178,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UMC,Upper middle income,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,42.27274236903478,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WLD,World,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,39.81343532487543,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFG,Afghanistan,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,15.89654890423498,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,43.56054189630975,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,15.26501453711479,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AGO,Angola,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,50.38530726005253,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,41.06738109759705,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,49.60912387771451,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,45.13119812515277,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,45.67608511414736,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,48.7803882593138,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,47.61026199751262,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHR,Bahrain,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,20.73964433804985,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,26.57655671024575,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRB,Barbados,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,49.08658775281946,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,49.61394495589345,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,44.69414699291212,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLZ,Belize,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,35.51581384742224,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEN,Benin,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,48.25512764069128,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BTN,Bhutan,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,42.23153084539223,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BOL,Bolivia,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,41.78281978087148,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,41.82031950265792,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BWA,Botswana,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,45.70992072593636,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRA,Brazil,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,42.60413844306439,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRN,Brunei Darussalam,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,38.67443475826123,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,46.49927500876959,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,42.87375538636397,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BDI,Burundi,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,51.18024848401623,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,42.37537060159847,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KHM,Cambodia,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,48.56425513852906,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CMR,Cameroon,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,48.29851900638683,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAN,Canada,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,46.76907681761897,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAF,Central African Republic,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,45.33948291439641,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
